image,expected_text,predicted_v1,predicted_v2,detected,score,v1_exact_match,v2_exact_match,v1_char_accuracy,v2_char_accuracy,better_model,bbox,output_image
0339499521073-97_83-246&379_532&507-545&508_251&459_243&366_537&415-0_0_33_26_12_33_30-130-123.jpg,皖A92N96,皖A92N96,皖A92N96,True,0.858,True,True,1.0,1.0,same,"[235, 369, 552, 509]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0339499521073-97_83-246&379_532&507-545&508_251&459_243&366_537&415-0_0_33_26_12_33_30-130-123.jpg
0339703065134-90_86-179&384_541&496-543&491_194&482_188&385_537&394-0_0_10_29_33_31_6-41-145.jpg,皖AL597G,皖AL597G,皖AL597G,True,0.8486,True,True,1.0,1.0,same,"[170, 381, 554, 498]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0339703065134-90_86-179&384_541&496-543&491_194&482_188&385_537&394-0_0_10_29_33_31_6-41-145.jpg
0339894636015-88_89-87&375_428&498-423&467_91&489_88&375_420&353-0_0_16_31_29_28_30-70-47.jpg,皖AS7546,皖AS7546,皖AS7546,True,0.8481,True,True,1.0,1.0,same,"[62, 358, 436, 496]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0339894636015-88_89-87&375_428&498-423&467_91&489_88&375_420&353-0_0_16_31_29_28_30-70-47.jpg
0339930555555-90_88-159&488_495&591-510&590_168&604_174&482_516&468-0_0_27_32_30_7_24-56-36.jpg,皖A386H0,皖A386H0,皖A386H0,True,0.8524,True,True,1.0,1.0,same,"[140, 473, 523, 598]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0339930555555-90_88-159&488_495&591-510&590_168&604_174&482_516&468-0_0_27_32_30_7_24-56-36.jpg
0339942528736-89_94-249&528_554&640-544&621_263&643_265&538_546&516-0_0_23_26_31_31_25-110-61.jpg,皖AZ2771,皖AZ2771,皖AZ2771,True,0.8598,True,True,1.0,1.0,same,"[240, 520, 552, 646]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0339942528736-89_94-249&528_554&640-544&621_263&643_265&538_546&516-0_0_23_26_31_31_25-110-61.jpg
0340193965517-86_97-211&447_505&561-507&528_211&555_223&464_519&437-0_0_24_22_24_27_24-96-156.jpg,皖A0Y030,皖A0Y030,皖A0Y030,True,0.8548,True,True,1.0,1.0,same,"[191, 438, 526, 563]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0340193965517-86_97-211&447_505&561-507&528_211&555_223&464_519&437-0_0_24_22_24_27_24-96-156.jpg
0340864463602-90_84-279&430_650&525-639&538_282&522_285&418_642&434-0_0_11_8_33_33_24-70-26.jpg,皖AMJ990,皖AMJ990,皖AMJ990,True,0.8238,True,True,1.0,1.0,same,"[256, 423, 664, 527]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0340864463602-90_84-279&430_650&525-639&538_282&522_285&418_642&434-0_0_11_8_33_33_24-70-26.jpg
0341020114943-94_82-225&461_516&576-518&578_227&549_215&457_506&486-0_0_13_10_24_28_32-88-137.jpg,皖APL048,皖APL048,皖APL048,True,0.8466,True,True,1.0,1.0,same,"[206, 458, 526, 580]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0341020114943-94_82-225&461_516&576-518&578_227&549_215&457_506&486-0_0_13_10_24_28_32-88-137.jpg
0341379310345-90_84-190&475_557&571-562&586_201&565_188&464_549&485-0_0_2_15_30_30_26-71-79.jpg,皖ACR662,皖ACR662,皖ACR662,True,0.8454,True,True,1.0,1.0,same,"[172, 464, 575, 588]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0341379310345-90_84-190&475_557&571-562&586_201&565_188&464_549&485-0_0_2_15_30_30_26-71-79.jpg
0341594827586-90_88-81&485_422&590-438&581_83&598_80&494_435&477-0_0_1_24_26_32_19-140-51.jpg,皖AB028V,皖AB028V,皖AB028V,True,0.8571,True,True,1.0,1.0,same,"[60, 478, 447, 596]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0341594827586-90_88-81&485_422&590-438&581_83&598_80&494_435&477-0_0_1_24_26_32_19-140-51.jpg
0341606800766-95_71-159&519_454&658-458&660_186&617_163&516_435&559-0_0_2_30_23_24_26-85-93.jpg,皖AC6Z02,皖AC6Z02,皖AC6Z02,True,0.8555,True,True,1.0,1.0,same,"[157, 517, 467, 663]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0341606800766-95_71-159&519_454&658-458&660_186&617_163&516_435&559-0_0_2_30_23_24_26-85-93.jpg
0341858237548-89_86-118&468_472&572-481&561_136&578_132&482_477&465-0_0_16_12_30_30_32-173-157.jpg,皖ASN668,皖ASN668,皖ASN668,True,0.844,True,True,1.0,1.0,same,"[107, 468, 494, 575]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0341858237548-89_86-118&468_472&572-481&561_136&578_132&482_477&465-0_0_16_12_30_30_32-173-157.jpg
0342612547893-90_88-191&401_501&521-514&513_192&525_184&409_506&397-0_0_32_25_27_2_25-164-33.jpg,皖A813C1,皖A813C1,皖A813C1,True,0.8511,True,True,1.0,1.0,same,"[173, 399, 525, 522]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0342612547893-90_88-191&401_501&521-514&513_192&525_184&409_506&397-0_0_32_25_27_2_25-164-33.jpg
0342852011495-102_70-248&505_518&639-500&631_250&575_256&498_506&554-0_0_19_26_26_26_15-76-73.jpg,皖AV222R,皖AV222R,皖AV222R,True,0.86,True,True,1.0,1.0,same,"[238, 496, 517, 634]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0342852011495-102_70-248&505_518&639-500&631_250&575_256&498_506&554-0_0_19_26_26_26_15-76-73.jpg
0343235153257-85_93-330&515_614&659-622&613_331&656_326&545_617&502-0_0_11_7_30_24_29-79-55.jpg,皖AMH605,皖AMH605,皖AMH605,True,0.867,True,True,1.0,1.0,same,"[303, 510, 629, 664]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0343235153257-85_93-330&515_614&659-622&613_331&656_326&545_617&502-0_0_11_7_30_24_29-79-55.jpg
0343438697318-95_76-176&426_473&572-476&574_178&521_159&421_457&474-0_0_17_24_7_29_30-87-126.jpg,皖AT0H56,皖AT0H56,皖AT0H56,True,0.8614,True,True,1.0,1.0,same,"[155, 419, 486, 576]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0343438697318-95_76-176&426_473&572-476&574_178&521_159&421_457&474-0_0_17_24_7_29_30-87-126.jpg
034375-96_77-168&384_453&524-438&516_175&481_164&381_427&416-0_10_27_25_26_31_31-113-92.jpg,皖L31277,皖L31277,皖L31277,True,0.8656,True,True,1.0,1.0,same,"[156, 381, 449, 522]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\034375-96_77-168&384_453&524-438&516_175&481_164&381_427&416-0_10_27_25_26_31_31-113-92.jpg
0343965517241-106_66-317&408_558&563-570&566_330&488_311&403_551&481-0_0_10_10_28_28_27-95-97.jpg,皖ALL443,皖ALL443,皖ALL443,True,0.856,True,True,1.0,1.0,same,"[303, 407, 573, 566]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0343965517241-106_66-317&408_558&563-570&566_330&488_311&403_551&481-0_0_10_10_28_28_27-95-97.jpg
0344288793103-89_91-211&552_589&663-597&646_214&655_217&559_600&550-0_0_18_11_24_33_26-68-84.jpg,皖AUM092,皖AUM092,皖AUM092,True,0.8447,True,True,1.0,1.0,same,"[188, 544, 617, 662]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0344288793103-89_91-211&552_589&663-597&646_214&655_217&559_600&550-0_0_18_11_24_33_26-68-84.jpg
0344576149426-113_63-240&390_437&565-435&567_241&481_243&385_437&471-0_0_11_32_26_30_17-106-68.jpg,皖AM826T,皖AM826T,皖AM826T,True,0.8585,True,True,1.0,1.0,same,"[231, 387, 446, 568]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0344576149426-113_63-240&390_437&565-435&567_241&481_243&385_437&471-0_0_11_32_26_30_17-106-68.jpg
0344827586207-78_98-261&442_514&586-516&512_289&581_271&498_498&429-0_0_2_15_27_32_32-66-12.jpg,皖ACR388,皖ACR388,皖ACR388,True,0.8544,True,True,1.0,1.0,same,"[255, 430, 524, 584]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0344827586207-78_98-261&442_514&586-516&512_289&581_271&498_498&429-0_0_2_15_27_32_32-66-12.jpg
034533045977-108_65-225&443_459&617-474&627_225&527_214&429_463&529-0_0_11_27_33_27_24-83-16.jpg,皖AM3930,皖AM3930,皖AM3930,True,0.8586,True,True,1.0,1.0,same,"[211, 436, 484, 624]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\034533045977-108_65-225&443_459&617-474&627_225&527_214&429_463&529-0_0_11_27_33_27_24-83-16.jpg
0345905172414-91_80-83&468_445&566-446&585_98&569_85&454_433&470-0_0_8_8_26_24_29-140-70.jpg,皖AJJ205,皖AJJ205,皖AJJ205,True,0.8525,True,True,1.0,1.0,same,"[73, 457, 453, 585]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0345905172414-91_80-83&468_445&566-446&585_98&569_85&454_433&470-0_0_8_8_26_24_29-140-70.jpg
0345905172414-92_85-100&461_436&566-438&578_104&547_104&450_438&481-0_0_24_26_30_25_24-106-24.jpg,皖A02610,皖A02610,皖A02610,True,0.847,True,True,1.0,1.0,same,"[87, 452, 447, 578]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0345905172414-92_85-100&461_436&566-438&578_104&547_104&450_438&481-0_0_24_26_30_25_24-106-24.jpg
0346120689655-73_102-295&556_528&702-536&629_307&718_295&621_524&532-0_0_11_32_19_33_33-165-47.jpg,皖AM8V99,皖AM8V99,皖AM8V99,True,0.8589,True,True,1.0,1.0,same,"[282, 546, 534, 709]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0346120689655-73_102-295&556_528&702-536&629_307&718_295&621_524&532-0_0_11_32_19_33_33-165-47.jpg
0346300287357-93_80-226&482_559&593-563&620_220&583_209&482_552&519-0_0_25_33_26_31_31-105-16.jpg,皖A19277,皖A19277,皖A19277,True,0.8501,True,True,1.0,1.0,same,"[201, 485, 570, 613]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0346300287357-93_80-226&482_559&593-563&620_220&583_209&482_552&519-0_0_25_33_26_31_31-105-16.jpg
0346647509579-91_84-121&364_460&479-453&478_135&469_133&365_451&374-0_9_10_24_7_24_25-113-183.jpg,皖KL0H01,皖KL0H01,皖KL0H01,True,0.8485,True,True,1.0,1.0,same,"[117, 366, 462, 479]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0346647509579-91_84-121&364_460&479-453&478_135&469_133&365_451&374-0_9_10_24_7_24_25-113-183.jpg
0346982758621-97_66-137&606_417&750-422&750_150&697_127&603_399&656-0_0_7_27_27_33_22-83-69.jpg,皖AH339Y,皖AH339Y,皖AH339Y,True,0.8513,True,True,1.0,1.0,same,"[124, 603, 429, 751]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0346982758621-97_66-137&606_417&750-422&750_150&697_127&603_399&656-0_0_7_27_27_33_22-83-69.jpg
0347126436781-94_78-185&484_508&607-502&600_195&572_183&485_490&513-0_0_32_26_25_10_32-83-227.jpg,皖A821L8,皖A821L8,皖A821L8,True,0.8459,True,True,1.0,1.0,same,"[173, 482, 511, 606]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0347126436781-94_78-185&484_508&607-502&600_195&572_183&485_490&513-0_0_32_26_25_10_32-83-227.jpg
0347306034483-94_67-167&481_461&587-463&601_180&567_149&475_432&509-0_0_13_6_32_26_25-56-213.jpg,皖APG821,皖APG821,皖APG821,True,0.8503,True,True,1.0,1.0,same,"[145, 473, 472, 608]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0347306034483-94_67-167&481_461&587-463&601_180&567_149&475_432&509-0_0_13_6_32_26_25-56-213.jpg
0347413793103-103_73-404&309_649&456-655&475_389&395_395&301_661&381-0_0_1_3_33_31_31-114-15.jpg,皖ABD977,皖ABD977,皖ABD977,True,0.8525,True,True,1.0,1.0,same,"[383, 305, 676, 475]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0347413793103-103_73-404&309_649&456-655&475_389&395_395&301_661&381-0_0_1_3_33_31_31-114-15.jpg
0347521551724-79_97-216&442_449&599-458&522_227&592_216&493_447&423-0_0_6_31_24_30_8-130-86.jpg,皖AG706J,皖AG706J,皖AG706J,True,0.8667,True,True,1.0,1.0,same,"[195, 426, 463, 598]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0347521551724-79_97-216&442_449&599-458&522_227&592_216&493_447&423-0_0_6_31_24_30_8-130-86.jpg
0347653256705-80_97-233&447_479&583-490&534_250&585_247&490_487&439-0_0_4_33_4_32_31-158-80.jpg,皖AE9E87,皖AE9E87,皖AE9E87,True,0.8661,True,True,1.0,1.0,same,"[225, 445, 497, 589]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0347653256705-80_97-233&447_479&583-490&534_250&585_247&490_487&439-0_0_4_33_4_32_31-158-80.jpg
0347701149426-100_70-182&525_460&667-472&669_190&616_172&526_454&579-0_0_22_29_31_33_0-57-49.jpg,皖AY579A,皖AY579A,皖AY579A,True,0.8571,True,True,1.0,1.0,same,"[164, 522, 480, 668]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0347701149426-100_70-182&525_460&667-472&669_190&616_172&526_454&579-0_0_22_29_31_33_0-57-49.jpg
0348060344828-87_91-115&419_439&538-441&518_130&543_124&439_435&414-0_0_6_31_33_31_18-82-47.jpg,皖AG797U,皖AG797U,皖AG797U,True,0.8521,True,True,1.0,1.0,same,"[101, 416, 453, 550]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0348060344828-87_91-115&419_439&538-441&518_130&543_124&439_435&414-0_0_6_31_33_31_18-82-47.jpg
0348611111111-86_92-191&450_446&580-459&546_198&586_197&476_458&436-0_0_4_30_3_25_33-50-13.jpg,皖AE6D19,皖AE6D19,皖AE6D19,True,0.8676,True,True,1.0,1.0,same,"[170, 442, 465, 587]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0348611111111-86_92-191&450_446&580-459&546_198&586_197&476_458&436-0_0_4_30_3_25_33-50-13.jpg
0348754789272-90_87-173&517_546&615-551&634_202&619_191&510_540&525-0_0_31_27_1_32_30-158-89.jpg,皖A73B86,皖A73B86,皖A73B86,True,0.8574,True,True,1.0,1.0,same,"[178, 509, 560, 638]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0348754789272-90_87-173&517_546&615-551&634_202&619_191&510_540&525-0_0_31_27_1_32_30-158-89.jpg
0349018199234-97_73-278&495_576&626-598&651_268&572_241&469_571&548-0_0_2_3_32_29_26-163-25.jpg,皖ACD852,皖ACD852,皖ACD852,True,0.8472,True,True,1.0,1.0,same,"[250, 485, 596, 628]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0349018199234-97_73-278&495_576&626-598&651_268&572_241&469_571&548-0_0_2_3_32_29_26-163-25.jpg
0349018199234-97_76-230&431_518&565-528&565_235&518_217&430_510&477-0_0_24_11_30_26_25-71-26.jpg,皖A0M621,皖A0M621,皖A0M621,True,0.856,True,True,1.0,1.0,same,"[213, 430, 532, 567]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0349018199234-97_76-230&431_518&565-528&565_235&518_217&430_510&477-0_0_24_11_30_26_25-71-26.jpg
0349137931034-90_91-213&490_555&609-539&608_209&606_222&495_552&497-0_0_33_27_24_0_33-84-80.jpg,皖A930A9,皖A930A9,皖A930A9,True,0.8576,True,True,1.0,1.0,same,"[185, 489, 559, 613]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0349137931034-90_91-213&490_555&609-539&608_209&606_222&495_552&497-0_0_33_27_24_0_33-84-80.jpg
0349281609195-90_68-89&501_546&586-561&593_122&586_67&492_506&499-0_0_16_24_6_24_30-122-272.jpg,皖AS0G06,皖AS0G06,皖AS0G06,True,0.8075,True,True,1.0,1.0,same,"[57, 492, 565, 585]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0349281609195-90_68-89&501_546&586-561&593_122&586_67&492_506&499-0_0_16_24_6_24_30-122-272.jpg
0349521072797-92_76-215&519_576&613-569&615_231&598_189&500_527&517-0_0_11_32_27_27_2-60-22.jpg,皖AM833C,皖AM833C,皖AM833C,True,0.8242,True,True,1.0,1.0,same,"[188, 502, 584, 614]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0349521072797-92_76-215&519_576&613-569&615_231&598_189&500_527&517-0_0_11_32_27_27_2-60-22.jpg
0349616858238-88_95-217&487_522&608-518&587_211&601_228&498_535&484-0_0_20_13_33_31_30-91-112.jpg,皖AWP976,皖AWP976,皖AWP976,True,0.8525,True,True,1.0,1.0,same,"[192, 485, 537, 608]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0349616858238-88_95-217&487_522&608-518&587_211&601_228&498_535&484-0_0_20_13_33_31_30-91-112.jpg
0349736590038-98_86-229&443_491&600-484&608_217&539_227&428_494&497-0_0_11_26_0_26_24-115-48.jpg,皖AM2A20,皖AM2A20,皖AM2A20,True,0.8751,True,True,1.0,1.0,same,"[212, 435, 506, 605]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0349736590038-98_86-229&443_491&600-484&608_217&539_227&428_494&497-0_0_11_26_0_26_24-115-48.jpg
0349760536398-100_78-209&477_493&613-502&613_210&557_201&473_493&529-0_0_26_24_31_28_31-56-31.jpg,皖A20747,皖A20747,皖A20747,True,0.8557,True,True,1.0,1.0,same,"[188, 467, 510, 615]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0349760536398-100_78-209&477_493&613-502&613_210&557_201&473_493&529-0_0_26_24_31_28_31-56-31.jpg
0350095785441-93_80-85&467_443&586-466&588_93&572_77&473_450&489-0_1_22_7_33_27_32-88-153.jpg,皖BYH938,皖BYH938,皖BYH938,True,0.8417,True,True,1.0,1.0,same,"[60, 471, 473, 589]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0350095785441-93_80-85&467_443&586-466&588_93&572_77&473_450&489-0_1_22_7_33_27_32-88-153.jpg
0350502873564-96_78-197&451_465&589-462&596_194&540_186&438_454&494-0_0_30_11_30_30_28-99-47.jpg,皖A6M664,皖A6M664,皖A6M664,True,0.865,True,True,1.0,1.0,same,"[181, 442, 472, 599]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0350502873564-96_78-197&451_465&589-462&596_194&540_186&438_454&494-0_0_30_11_30_30_28-99-47.jpg
0350574712643-90_89-319&379_650&492-672&494_331&490_322&374_663&378-0_0_30_25_17_33_26-89-25.jpg,皖A61T92,皖A61T92,皖A61T92,True,0.8422,True,True,1.0,1.0,same,"[315, 374, 682, 498]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0350574712643-90_89-319&379_650&492-672&494_331&490_322&374_663&378-0_0_30_25_17_33_26-89-25.jpg
0350586685824-90_86-189&402_544&522-541&525_198&533_204&412_547&404-0_0_33_23_29_24_29-96-115.jpg,皖A9Z505,皖A9Z505,皖A9Z505,True,0.8667,True,True,1.0,1.0,same,"[172, 402, 555, 534]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0350586685824-90_86-189&402_544&522-541&525_198&533_204&412_547&404-0_0_33_23_29_24_29-96-115.jpg
0350862068966-88_89-233&508_543&610-548&603_245&614_248&501_551&490-0_0_13_6_26_26_31-116-51.jpg,皖APG227,皖APG227,皖APG227,True,0.8594,True,True,1.0,1.0,same,"[221, 495, 557, 621]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0350862068966-88_89-233&508_543&610-548&603_245&614_248&501_551&490-0_0_13_6_26_26_31-116-51.jpg
0351029693486-84_99-203&487_491&619-482&581_204&617_225&527_503&491-0_0_29_23_26_30_32-82-108.jpg,皖A5Z268,皖A5Z268,皖A5Z268,True,0.8579,True,True,1.0,1.0,same,"[184, 487, 507, 627]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0351029693486-84_99-203&487_491&619-482&581_204&617_225&527_503&491-0_0_29_23_26_30_32-82-108.jpg
0351484674329-90_90-128&634_499&742-496&735_144&734_145&635_497&636-0_0_1_32_29_32_2-37-20.jpg,皖AB858C,皖AB858C,皖AB858C,True,0.8456,True,True,1.0,1.0,same,"[113, 625, 516, 743]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0351484674329-90_90-128&634_499&742-496&735_144&734_145&635_497&636-0_0_1_32_29_32_2-37-20.jpg
035155651341-98_84-178&460_487&580-484&593_182&544_185&451_487&500-0_0_23_30_24_25_20-86-19.jpg,皖AZ601W,皖AZ601W,皖AZ601W,True,0.8482,True,True,1.0,1.0,same,"[171, 453, 494, 585]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\035155651341-98_84-178&460_487&580-484&593_182&544_185&451_487&500-0_0_23_30_24_25_20-86-19.jpg
0351724137931-97_76-173&527_468&649-463&649_182&611_173&521_454&559-26_0_25_27_33_25_22-129-148.jpg,陕A1391Y,陕A1391Y,陕A1391Y,True,0.8607,True,True,1.0,1.0,same,"[163, 520, 471, 653]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0351724137931-97_76-173&527_468&649-463&649_182&611_173&521_454&559-26_0_25_27_33_25_22-129-148.jpg
0352083333333-94_70-192&469_559&585-587&594_214&555_184&469_557&508-0_0_23_20_32_31_29-83-30.jpg,皖AZW875,皖AZW875,皖AZW875,True,0.8358,True,True,1.0,1.0,same,"[177, 468, 587, 589]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0352083333333-94_70-192&469_559&585-587&594_214&555_184&469_557&508-0_0_23_20_32_31_29-83-30.jpg
0352490421455-88_99-216&485_549&587-537&564_233&581_250&497_554&480-0_0_9_26_31_27_9-62-75.jpg,皖AK273K,皖AK273K,皖AK273K,True,0.84,True,True,1.0,1.0,same,"[215, 478, 558, 590]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0352490421455-88_99-216&485_549&587-537&564_233&581_250&497_554&480-0_0_9_26_31_27_9-62-75.jpg
035311302682-87_97-248&450_555&566-551&535_261&559_275&472_565&448-11_1_12_30_20_26_27-104-40.jpg,浙BN6W23,浙BN6W23,浙BN6W23,True,0.8471,True,True,1.0,1.0,same,"[243, 449, 567, 565]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\035311302682-87_97-248&450_555&566-551&535_261&559_275&472_565&448-11_1_12_30_20_26_27-104-40.jpg
03531848659-88_89-182&480_493&593-486&569_194&592_195&490_487&467-0_0_4_31_33_33_23-109-175.jpg,皖AE799Z,皖AE799Z,皖AE799Z,True,0.8632,True,True,1.0,1.0,same,"[171, 468, 498, 597]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\03531848659-88_89-182&480_493&593-486&569_194&592_195&490_487&467-0_0_4_31_33_33_23-109-175.jpg
03531848659-90_90-169&473_533&575-540&582_170&590_167&467_537&459-0_0_5_30_5_24_31-126-74.jpg,皖AF6F07,皖AF6F07,皖AF6F07,True,0.8496,True,True,1.0,1.0,same,"[154, 465, 547, 577]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\03531848659-90_90-169&473_533&575-540&582_170&590_167&467_537&459-0_0_5_30_5_24_31-126-74.jpg
035320881226-82_93-254&493_530&622-537&578_289&622_272&519_520&475-0_0_17_19_26_32_32-55-108.jpg,皖ATV288,皖ATV288,皖ATV288,True,0.862,True,True,1.0,1.0,same,"[251, 485, 541, 628]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\035320881226-82_93-254&493_530&622-537&578_289&622_272&519_520&475-0_0_17_19_26_32_32-55-108.jpg
0353268678161-94_85-251&475_556&610-553&609_234&564_236&463_555&508-0_0_7_32_13_32_33-178-30.jpg,皖AH8P89,皖AH8P89,皖AH8P89,True,0.8639,True,True,1.0,1.0,same,"[225, 469, 562, 606]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0353268678161-94_85-251&475_556&610-553&609_234&564_236&463_555&508-0_0_7_32_13_32_33-178-30.jpg
0354094827586-90_91-214&457_566&562-567&563_206&566_210&444_571&441-0_0_0_17_25_25_33-144-29.jpg,皖AAT119,皖AAT119,皖AAT119,True,0.8609,True,True,1.0,1.0,same,"[189, 442, 578, 564]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0354094827586-90_91-214&457_566&562-567&563_206&566_210&444_571&441-0_0_0_17_25_25_33-144-29.jpg
035477729885-84_94-138&427_404&558-407&526_142&556_138&451_403&421-11_5_10_32_24_26_0-189-33.jpg,浙FL802A,浙FL802A,浙FL802A,True,0.8609,True,True,1.0,1.0,same,"[115, 426, 411, 564]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\035477729885-84_94-138&427_404&558-407&526_142&556_138&451_403&421-11_5_10_32_24_26_0-189-33.jpg
0354944923372-101_69-212&450_477&583-470&591_207&535_197&437_460&493-0_0_8_7_24_27_26-125-114.jpg,皖AJH032,皖AJH032,皖AJH032,True,0.8698,True,True,1.0,1.0,same,"[190, 435, 483, 592]",E:\11xuexi\sx1\2gd\9\Sampling_of_CCPD_files\compare_ocr_results\0354944923372-101_69-212&450_477&583-470&591_207&535_197&437_460&493-0_0_8_7_24_27_26-125-114.jpg
